tx_id,timestamp,sender_id,sender_upi,sender_role,sender_device_id,sender_ip_subnet,sender_session_count_day,sender_unique_counterparties_24h,sender_amount_velocity_1h,sender_degree,receiver_id,receiver_upi,receiver_role,receiver_device_id,receiver_ip_subnet,receiver_session_count_day,receiver_unique_counterparties_24h,receiver_amount_velocity_1h,receiver_degree,amount_inr,status,pattern,label
099faba6-cd09-47bd-9467-c642a2fe085c,2024-01-24 14:25:08,acct_02773,9516160305@oksbi,NORMAL,ab6abebf676cd197058a4d3dd7f67f39ed9f181addf4f700703d7ba9184142d3,83.191.151.0/24,0,0,0.0,1,acct_02759,7201120740@okhdfc,MULE_COLLECTOR,fed7b60d906ba48ed4fb02acaa18a7610c23dc0f2e85c79d0e67ddf6c71bd3b9,137.110.101.0/24,1,53,0.0,53,146.97,SUCCESS,FAN_IN,fraud
164e7bc1-2b51-4411-84e3-1336049834c0,2024-01-24 14:25:11,acct_01163,9793373113@okhdfc,NORMAL,a1a56e7c468ad72bb26fc195c7b5c0a30de3f82925c9a36669e717d76478396c,83.191.151.0/24,0,0,0.0,0,acct_02759,7201120740@okhdfc,MULE_COLLECTOR,fed7b60d906ba48ed4fb02acaa18a7610c23dc0f2e85c79d0e67ddf6c71bd3b9,137.110.101.0/24,1,54,0.0,54,50.0,SUCCESS,FAN_IN,fraud
9101b4d1-ec3c-4e04-97c1-19e712c71ab0,2024-01-24 14:25:40,acct_02162,8455092033@okaxis,NORMAL,89bc1e4a9f6ae9449f7a4cc89af113b99e48da1bd7486d570736255ea2a1fa02,83.191.151.0/24,0,0,0.0,1,acct_02759,7201120740@okhdfc,MULE_COLLECTOR,fed7b60d906ba48ed4fb02acaa18a7610c23dc0f2e85c79d0e67ddf6c71bd3b9,135.3.191.0/24,1,55,0.0,55,298.72,SUCCESS,FAN_IN,fraud
13aa553a-ee43-4ef4-8fe2-733984edc33d,2024-01-24 14:26:01,acct_01466,6590383561@okicici,NORMAL,1f5b2a52d5a0b19fb574277932d673f3bea4f6991a3d12a7c06e97a75e87aa25,83.191.151.0/24,0,0,0.0,3,acct_02759,7201120740@okhdfc,MULE_COLLECTOR,fed7b60d906ba48ed4fb02acaa18a7610c23dc0f2e85c79d0e67ddf6c71bd3b9,135.3.191.0/24,1,56,0.0,56,616.92,SUCCESS,FAN_IN,fraud
3dd76a26-a05e-48c9-8d07-aaad24be20f0,2024-01-24 14:26:17,acct_01454,6287743902@okicici,NORMAL,23aeabd383c8adf87fb37fe4e4a557a0487250371fbde6555de997173ef31419,83.191.151.0/24,0,0,0.0,2,acct_02759,7201120740@okhdfc,MULE_COLLECTOR,fed7b60d906ba48ed4fb02acaa18a7610c23dc0f2e85c79d0e67ddf6c71bd3b9,135.3.191.0/24,1,57,0.0,57,255.24,SUCCESS,FAN_IN,fraud
65e2b0b6-bf87-4a06-8a79-af6af84b35c1,2024-01-24 14:26:43,acct_00644,7907951048@okaxis,NORMAL,7a659284ff732c69bca861eff1aaf1b8aaff8a5d19745c6e48007384575d1a02,83.191.151.0/24,0,0,0.0,0,acct_02759,7201120740@okhdfc,MULE_COLLECTOR,fed7b60d906ba48ed4fb02acaa18a7610c23dc0f2e85c79d0e67ddf6c71bd3b9,135.3.191.0/24,1,58,0.0,58,397.68,SUCCESS,FAN_IN,fraud
f405d715-925c-4d2a-9a1c-82fec4e8b81c,2024-01-24 14:52:55,acct_01768,7340272723@oksbi,NORMAL,8c111fbed59ddf6b2f2fcf17957587f5435549818a0dbe1125cb7b703757ea9a,46.73.225.0/24,0,1,0.0,2,acct_01646,7297260170@oksbi,MULE_COLLECTOR,d29cfe34904428e6a01ea04722afe89ec7a0eb5227d7ac88ff8cd6f386d9bd5f,70.237.10.0/24,0,0,0.0,0,693.87,SUCCESS,NORMAL,legit
1ce7d851-22a9-4156-8780-36fd640d9321,2024-01-24 15:34:30,acct_01957,9641359487@okicici,NORMAL,bf3358fca3db16069c5cd80630d2cf6791417560d19569aaa3451f60d0e27b54,99.39.102.0/24,0,0,0.0,2,acct_02222,9146140338@okybl,NORMAL,2d818d76050ecc2436e847f2d6a9f08e807c1ec2472c2644a17f315165255273,83.175.54.0/24,0,0,0.0,1,935.64,SUCCESS,NORMAL,legit
86b2691e-0bf2-4ad5-b651-8a22ec48d99e,2024-01-24 15:50:16,acct_00964,6406795995@okaxis,NORMAL,3870146a3c735e1ea0c387674d2db4d0411cffa529a2bf52df436f922bce15b1,18.179.115.0/24,0,0,0.0,1,acct_00181,9203205881@okybl,NORMAL,455064e25a645037529b78f94794970ebb70b951f5c877765d5f1e4ceedc133e,89.32.30.0/24,0,0,0.0,0,152.72,SUCCESS,NORMAL,legit
e6e00497-bac3-4683-9760-9a102da5a15e,2024-01-24 17:05:14,acct_00726,6535503303@okicici,NORMAL,9bb8e71f40fac6a9a77d51533b63e55cd1f475426124f9c7f7842e22198e824a,61.244.248.0/24,0,0,0.0,4,acct_01812,7956107046@okybl,NORMAL,f971de8477f4bc488d11cd44858fb2ad425926ed4e8c1f9638654584dcd791e5,45.75.246.0/24,0,0,0.0,1,3680.14,SUCCESS,NORMAL,legit
f408c017-12f3-4d84-b893-58989c8995b9,2024-01-24 18:10:15,acct_02058,9039061771@oksbi,NORMAL,a6a77eded092b8a08b5844707fb3e1122505b509b538c2f0423fd6f1c1cc04bd,158.141.183.0/24,0,0,0.0,1,acct_02347,8733783711@oksbi,NORMAL,85d13eb34c69bd06242024a40895889a01ad22d08a4a0d126500b446bdc9ef9c,38.21.144.0/24,0,0,0.0,1,5896.37,SUCCESS,NORMAL,legit
626432c3-83dc-40ae-b326-aca179053f75,2024-01-24 18:11:02,acct_01006,7483048737@okaxis,NORMAL,a341df6aa1de95f352c790b74cc1d7a6e1850235160c1189c2cbfda9667c5fae,78.149.161.0/24,0,0,0.0,0,acct_02132,9076605253@okicici,NORMAL,c4cfd8d50df74c40fc085c0cb15b5d769de1e9ac31a286ac85545f65994588af,75.250.110.0/24,0,0,0.0,1,164.38,SUCCESS,NORMAL,legit
ffa50f99-c707-4998-a52e-916fdf2cbe64,2024-01-24 19:18:19,acct_01560,7082168648@okaxis,NORMAL,ca57d9a6e8937c2456d891492f5da71b16436774471cc98c4b72c3df798ff79e,192.56.33.0/24,0,0,0.0,0,acct_01926,8007858133@okhdfc,NORMAL,9e229d10e6e7ec117451067f5ceab821587d108ef1c2385acaf7053246ee7dff,221.237.178.0/24,0,0,0.0,0,621.42,SUCCESS,NORMAL,legit
2bafca1a-3fc3-4e9b-b72c-7bd8ddbfe68f,2024-01-24 22:38:37,acct_01272,7929605719@okicici,NORMAL,5b0eec0f275997c1cdb8281bbf69710cea76e968ac85b45568606908ee9470a0,210.117.130.0/24,0,0,0.0,1,acct_02032,9001074515@oksbi,NORMAL,6785abc72572f749143049cc9387aa091a3e1bca692298c72c2696ca6aba72a8,75.103.198.0/24,0,0,0.0,1,552.33,SUCCESS,NORMAL,legit
4ba5c779-0e25-4a7e-93e8-1f638e335474,2024-01-24 22:40:19,acct_00127,6696846464@okybl,NORMAL,499f09ee8f9d2ff54ccc2cbcd19c10a597368cf031811e60961024387b37b7e5,185.224.22.0/24,2,2,0.0,5,acct_00255,6320780067@okybl,NORMAL,60d2202d9c8ba125056eecea266dd6d27c2586e6f5b3bff8601ebb6d561564d6,40.54.84.0/24,0,0,0.0,1,89.29,SUCCESS,NORMAL,legit
546bc138-c3bd-4be5-bb37-33108930a25b,2024-01-25 01:23:13,acct_00673,8064789221@okicici,NORMAL,03c74d6713ac7e19cd7a9e48e83b0e29456521d3dcb7f7d19494915b750dcd6f,103.94.3.0/24,0,0,0.0,2,acct_00457,9610947195@okaxis,NORMAL,6758d61eb3e5818c8d9b74f038f9a9b424a4536d8d16a029a5ee46c0362fd549,153.59.157.0/24,0,0,0.0,0,520.79,SUCCESS,NORMAL,legit
3af3d2b0-48db-4329-a039-4c86acf064ea,2024-01-25 01:37:25,acct_00075,6621232513@oksbi,NORMAL,8218ea64e3ca246066e9bac8fd6035c6ed4ad889ba2d067a5fa5e7f39aa97791,192.69.35.0/24,0,0,0.0,0,acct_01964,6661022312@okybl,MULE_COLLECTOR,2bc8fb4f5e0b61a4ddbdebe9d7e2844f52bd1bb7a2b26f6018b2c1b8b0611960,18.241.151.0/24,0,0,0.0,1,2287.5,SUCCESS,SIMPLE_INFLOW,fraud
cc82cde5-d3f0-4583-9f92-a3d20c781a94,2024-01-25 01:39:11,acct_02703,8228515788@okaxis,NORMAL,0dfd77c574582c1d14c1f63d1be0dd3e11cfac6101768503956aabc18dbeb8d3,177.6.129.0/24,0,0,0.0,0,acct_01964,6661022312@okybl,MULE_COLLECTOR,2bc8fb4f5e0b61a4ddbdebe9d7e2844f52bd1bb7a2b26f6018b2c1b8b0611960,18.241.151.0/24,1,1,0.0,2,6310.48,FAILED,SIMPLE_INFLOW,fraud
921063c8-b39a-41f5-96da-06d63b0f8e2b,2024-01-25 01:40:07,acct_01042,6854634844@okicici,NORMAL,a30666cc4330cdc58f24677df75f77022afd2ccc4fb64535df54c407f0f82ec0,36.61.210.0/24,0,0,0.0,1,acct_01964,6661022312@okybl,MULE_COLLECTOR,2bc8fb4f5e0b61a4ddbdebe9d7e2844f52bd1bb7a2b26f6018b2c1b8b0611960,18.241.151.0/24,1,2,0.0,3,4367.04,SUCCESS,SIMPLE_INFLOW,fraud
6b001a37-c786-4b8e-9128-c96c030dc157,2024-01-25 01:41:59,acct_02320,7400776279@okicici,NORMAL,10a867d7de7ffd7a77c7be1c55a035eb0faf1816321b305a261903e8bae8df5a,197.221.241.0/24,0,0,0.0,2,acct_01964,6661022312@okybl,MULE_COLLECTOR,8464af04fb341aadbe891513238492401bf4fb9da57e21647ae66e427f7b6d93,18.241.151.0/24,1,3,0.0,4,3537.07,SUCCESS,SIMPLE_INFLOW,fraud
64ac28d5-a000-4d07-a810-48df0e7e3739,2024-01-25 01:42:17,acct_02124,8046510670@okaxis,NORMAL,7914a67b6141302279c64279dd5c592c7dc2eda9712144f42cc941052fa910e1,138.106.191.0/24,0,0,0.0,1,acct_01964,6661022312@okybl,MULE_COLLECTOR,8464af04fb341aadbe891513238492401bf4fb9da57e21647ae66e427f7b6d93,18.241.151.0/24,1,4,0.0,5,1296.39,SUCCESS,SIMPLE_INFLOW,fraud
cc12c3a7-9f3e-4d2b-88ea-df56f237ff25,2024-01-25 01:43:45,acct_00311,9341308097@okicici,NORMAL,055e4ef269bb44dc51ff29145aba0ddcdd6c1389af43ea54b1ec602300ab79b8,181.209.151.0/24,0,0,0.0,2,acct_01964,6661022312@okybl,MULE_COLLECTOR,2bc8fb4f5e0b61a4ddbdebe9d7e2844f52bd1bb7a2b26f6018b2c1b8b0611960,37.103.103.0/24,1,5,0.0,6,1680.2,FAILED,SIMPLE_INFLOW,fraud
67e30f06-27ac-41b0-a9dd-b11c38fb1ec1,2024-01-25 01:45:36,acct_02141,7817985022@okicici,NORMAL,e2aa36244a4efbc53bd8b704f5456c48739b198a47503d9229cbaa0fa89fc0ff,80.201.170.0/24,0,0,0.0,1,acct_01964,6661022312@okybl,MULE_COLLECTOR,8464af04fb341aadbe891513238492401bf4fb9da57e21647ae66e427f7b6d93,18.241.151.0/24,1,6,0.0,7,6639.0,SUCCESS,SIMPLE_INFLOW,fraud
237f86c8-23a2-4b8a-b1f2-db20a4ff42d5,2024-01-25 02:01:35,acct_01964,6661022312@okybl,MULE_COLLECTOR,8464af04fb341aadbe891513238492401bf4fb9da57e21647ae66e427f7b6d93,37.103.103.0/24,1,7,0.0,8,acct_00909,8587357085@okybl,MULE_SINK,cf1b180a1375a961b112bec95229cc3dfcd56a088838ef48e402f6bd9c0679a9,102.245.62.0/24,0,1,0.0,12,1239.01,SUCCESS,SIMPLE_OUTFLOW,fraud
59d82c10-5286-442f-ac81-0ad5dbf8fad6,2024-01-25 02:18:22,acct_01964,6661022312@okybl,MULE_COLLECTOR,8464af04fb341aadbe891513238492401bf4fb9da57e21647ae66e427f7b6d93,18.241.151.0/24,1,8,1239.01,9,acct_00633,7946252225@okicici,MULE_SINK,380aa4414cad93885f84538932910365f790e1d10cbf66e05913e39f079f382d,145.119.179.0/24,0,0,0.0,9,1321.72,SUCCESS,SIMPLE_OUTFLOW,fraud
9744e52c-867a-45ab-8cf9-330af0b3ddc9,2024-01-25 02:24:14,acct_01964,6661022312@okybl,MULE_COLLECTOR,2bc8fb4f5e0b61a4ddbdebe9d7e2844f52bd1bb7a2b26f6018b2c1b8b0611960,18.241.151.0/24,1,9,2560.73,10,acct_02459,9574045817@okaxis,MULE_SINK,0326cc325134aafbd061d321a3ad2b704e137aed1e795e31c06d723f0b60eb69,208.182.171.0/24,0,0,0.0,12,1405.6,SUCCESS,SIMPLE_OUTFLOW,fraud
078ad36e-48bb-4f57-8de6-6bd5152b3a51,2024-01-25 02:27:52,acct_01964,6661022312@okybl,MULE_COLLECTOR,2bc8fb4f5e0b61a4ddbdebe9d7e2844f52bd1bb7a2b26f6018b2c1b8b0611960,37.103.103.0/24,1,10,3966.33,11,acct_00703,7811113558@okaxis,MULE_SINK,b13c1aa62b028013cd365bc2e1fee832785c6ab7073376457331ebb2c21681d3,175.32.112.0/24,0,1,0.0,7,969.47,SUCCESS,SIMPLE_OUTFLOW,fraud
490e068e-6321-47d1-aa0d-bc24732a1ac2,2024-01-25 02:29:25,acct_01964,6661022312@okybl,MULE_COLLECTOR,2bc8fb4f5e0b61a4ddbdebe9d7e2844f52bd1bb7a2b26f6018b2c1b8b0611960,18.241.151.0/24,1,11,4935.8,12,acct_01016,9724005987@okhdfc,MULE_SINK,ec94be7177b675a33c2ac5d79aef9c22bc265bab279defff17363320800aa9db,201.213.133.0/24,0,0,0.0,13,2159.47,SUCCESS,SIMPLE_OUTFLOW,fraud
a107cf8c-9172-4458-8b49-f83febe9da19,2024-01-25 02:29:35,acct_01964,6661022312@okybl,MULE_COLLECTOR,8464af04fb341aadbe891513238492401bf4fb9da57e21647ae66e427f7b6d93,18.241.151.0/24,1,12,7095.27,13,acct_01325,8197659905@okybl,MULE_SINK,b4dbe3a203bb6252f45a68699b295218cad8af15447e6f2ce92916c76768c28b,44.192.21.0/24,0,1,0.0,10,1641.24,SUCCESS,SIMPLE_OUTFLOW,fraud
d6db40d2-cc30-43fa-9310-3730d0cbbed2,2024-01-25 02:31:12,acct_02556,9184969934@okhdfc,NORMAL,1e987ac2e0c058cbeea9cb254792b324a26ab2bfb4f5f5eefec4548b61ca6349,115.194.58.0/24,0,0,0.0,3,acct_00891,7189293820@okaxis,MULE_SINK,0ad3b87c15eb215ea1b5f0a7f5e11989854cff8ea56ec3aac93fdc8188f9f29a,181.199.32.0/24,0,0,0.0,7,235.93,SUCCESS,NORMAL,legit
1f693fef-c655-42e4-87e9-4e43da3fa57c,2024-01-25 02:39:38,acct_01964,6661022312@okybl,MULE_COLLECTOR,2bc8fb4f5e0b61a4ddbdebe9d7e2844f52bd1bb7a2b26f6018b2c1b8b0611960,18.241.151.0/24,1,13,8736.51,14,acct_02063,8887574450@okicici,MULE_SINK,b74258908c1538f5dcefd9a486f4af6de6784468eb7613c80787c08a2c0baf35,35.72.3.0/24,0,1,0.0,7,1372.28,SUCCESS,SIMPLE_OUTFLOW,fraud
5f56141e-d14f-4a69-915c-4b2427aeae2c,2024-01-25 02:45:56,acct_01964,6661022312@okybl,MULE_COLLECTOR,2bc8fb4f5e0b61a4ddbdebe9d7e2844f52bd1bb7a2b26f6018b2c1b8b0611960,37.103.103.0/24,1,14,10108.79,15,acct_01754,9299041446@okhdfc,MULE_SINK,88b8298973997c4e789612198cb057662461c2b30274c7b0ea750edc05674343,31.207.1.0/24,0,1,0.0,12,1351.77,SUCCESS,SIMPLE_OUTFLOW,fraud
6b57d05a-f578-415d-8dd6-f18126bf6544,2024-01-25 03:16:46,acct_00555,9161845075@okicici,NORMAL,4932390ffb37ee298fe1a253ea458c2de3602e32a8a45bcb1180308ef50060c3,142.208.148.0/24,0,0,0.0,0,acct_01306,6993444974@oksbi,MULE_COLLECTOR,d87e2c660111745b47a504c9e1159131cc805139153ef1f185ab9d2606200763,141.225.69.0/24,0,0,0.0,34,445.26,SUCCESS,NORMAL,legit
a888a5c1-0a12-4ab2-a0c0-24002ffce466,2024-01-25 03:21:14,acct_02544,9736385966@okhdfc,NORMAL,7aa060ec096f20c7a2283a9dfd3ca127c47a8b12765ac5cefa914336b3ef67e1,37.238.97.0/24,0,0,0.0,1,acct_02158,8535024117@okicici,MULE_COLLECTOR,36c9cdf123e0a545027dd451987fe1953162724c9e09a4d074c4d53aae4ccf7b,137.225.41.0/24,0,0,0.0,2,1274.93,SUCCESS,NORMAL,legit
797ebbc6-098b-4d86-971a-0123a684d4c3,2024-01-25 03:49:51,acct_00062,6440610570@okaxis,NORMAL,f6466d2c60985efd0ce781585fd29aa2ac4bb9351ab07c608043306e9a8d6a45,14.129.244.0/24,0,0,0.0,1,acct_00695,7489416646@okicici,NORMAL,d48e331c3503038723fdecf22e60726baf879f0f1c09d3cd83a6309a97111931,64.91.221.0/24,0,0,0.0,2,2089.58,SUCCESS,NORMAL,legit
9ee4aa92-7b73-412e-ba7d-359a3e25b6c2,2024-01-25 04:26:21,acct_01314,7143063009@okhdfc,NORMAL,1efc0c791bf098e16b600c199c00a3401700887dc066495cc04dac07a64ed389,45.227.142.0/24,0,0,0.0,1,acct_00349,8092466848@okicici,NORMAL,14c1c14e9ea7b750c4e83f9cde506a26b11f6bcc4c497b847333e9596e54c24b,18.99.162.0/24,0,0,0.0,3,1267.05,SUCCESS,NORMAL,legit
73f0fd99-3db0-48bd-beea-30bb48920411,2024-01-25 04:33:48,acct_00902,7120475823@okybl,NORMAL,b6636ab5bce045c0bbd243d5258c016a76ac0d7d84f639a99adf305dca46d06f,53.168.31.0/24,0,0,0.0,0,acct_02735,7727507608@okaxis,NORMAL,a4d859e50a09e713c80ecf59b9beb8344974100fa0194d72661da1525c3b8a13,141.79.61.0/24,0,0,0.0,0,2766.87,SUCCESS,NORMAL,legit
acc0eceb-9b8e-4b3f-ae9a-1d79762c54c8,2024-01-25 04:43:10,acct_01822,7281897993@okhdfc,NORMAL,5ad8cfef8625f352dfebb551a3e850acc77fe5c7149bf1edf7553b5d46bdc53f,213.220.214.0/24,0,0,0.0,1,acct_01936,7975711021@oksbi,NORMAL,96a726efa0745303e6549caa36aad9acbcc366780d8b5434074c8fe32775d649,48.124.244.0/24,0,0,0.0,0,408.23,SUCCESS,NORMAL,legit
2fe17e5f-355f-4c61-a850-861c97676ad0,2024-01-25 04:48:54,acct_01288,6399292268@okicici,NORMAL,42b2aaeb8e1eb6624eb4ba568a943a2846dc1eff0b1bb11bb2c06a18b346792a,18.48.2.0/24,0,0,0.0,2,acct_02371,6827177899@okybl,NORMAL,76b551246f1ddb931cc2976d3e8ff88cdbcdd1c05a6cc5427ff439b2b5bc1c93,158.117.129.0/24,0,0,0.0,3,2730.09,SUCCESS,NORMAL,legit
b6892bbf-ba86-4f58-a75e-464fe9795c43,2024-01-25 05:53:17,acct_00163,8550027973@okicici,NORMAL,0cc036891d54f12b0c3373cc7cf7cdc6f207fefb39fe08c08570d46546679ee4,5.188.169.0/24,0,0,0.0,3,acct_02771,7983075408@okicici,NORMAL,37f0fe6f77c561f7dda20ddaf760ea17a44637828e35109474cae94522b863fd,106.228.4.0/24,0,0,0.0,1,245.5,SUCCESS,NORMAL,legit
f3ed8b66-e18b-4a45-9658-edc0ac3dd22e,2024-01-25 07:32:40,acct_00960,6696184623@okhdfc,NORMAL,c301b673e51cd2c448df88be4591f82118f205b1bdf2528437e9680b2cc59b13,113.58.19.0/24,0,0,0.0,1,acct_01407,9038971937@okhdfc,NORMAL,b0d7e4f80075dffcac144913c4716dd5b9dfad923aa658ff7b065279ca38cfd7,52.73.3.0/24,0,0,0.0,1,1178.67,SUCCESS,NORMAL,legit
7273ddd3-0865-4fd1-ad57-952e5ff13b68,2024-01-25 08:16:31,acct_02491,6284423059@okybl,NORMAL,8737a379ee777dddc1d7fd4f771b0d34511658b4a701d85c68db94112c210d57,182.9.9.0/24,0,0,0.0,1,acct_02182,7032935094@okaxis,NORMAL,2662cfdfeb4ce70e8358abaed540b32ebc02efd21d3b2a80fb6da819f5a07fd4,191.252.30.0/24,0,0,0.0,1,10.0,FAILED,NORMAL,legit
86d9be78-c8fe-4204-a654-c8f6f7c2d7b9,2024-01-25 09:09:09,acct_01563,7542645979@okybl,NORMAL,e9489a7821238ae756f35a1cd27469b6a8f04f327bab265652b574e75b32d10e,96.99.21.0/24,0,0,0.0,1,acct_01686,7812216221@okhdfc,MULE_COLLECTOR,58819636e8c8210f72e6d570096f386e4338cdc785896246930cb258844caf80,43.154.19.0/24,0,0,0.0,1,1705.89,FAILED,NORMAL,legit
71730b66-6b04-46ed-bb94-e0b854740d7d,2024-01-25 09:36:55,acct_02426,7967530504@okybl,NORMAL,0fee8936c8d8f5b684e5396a3c3cce2b77b39e4fa98d641efbea8187a459ac87,120.114.14.0/24,0,0,0.0,0,acct_00015,6983297492@okaxis,MULE_COLLECTOR,174d8688672168751d2676bbcbbeb5ada4d7ee7ed1e4c946b2c4885b82436f2d,132.121.142.0/24,0,0,0.0,0,2752.63,SUCCESS,NORMAL,legit
68aca7d1-9926-438f-9ebb-eb3c6edcfb35,2024-01-25 09:49:37,acct_02772,9343638258@okaxis,NORMAL,77dde7bd4da6a3e0723765bf4571f7c02dc35f7e9358d03fb379ef0e420bf05a,161.207.186.0/24,0,1,0.0,2,acct_02799,7261445271@okybl,NORMAL,132555e5b7ba1d1dde5656b94f7d8fb95c896838573c97fcb8499dbc64d33c5c,85.241.164.0/24,0,0,0.0,2,104.99,SUCCESS,NORMAL,legit
20f0be59-ac5b-4405-915f-7c98f7af23c4,2024-01-25 10:12:18,acct_02185,9504307427@okybl,NORMAL,f9178b16f9c6b64458f8807af48130cc010bf11e1f8df87f72d8970dddf8521c,220.74.89.0/24,0,0,0.0,0,acct_02488,9904609872@okybl,NORMAL,491f830cf2f510c19ed398ae576f064790dbdcdbe7aea7e6b78bab5f4685ea14,175.103.42.0/24,0,0,0.0,0,455.31,SUCCESS,NORMAL,legit
9fd269f8-6fd3-43b8-9a4d-8bd8c0f67f07,2024-01-25 11:00:36,acct_00775,9712355473@okaxis,NORMAL,e5ee4512c9f2aec4fd82cef4ce79824e2a4228202ce70d6671a4d214d6fbd52e,110.245.31.0/24,0,0,0.0,1,acct_01658,9737550479@oksbi,NORMAL,d7b0703abab57c0b555b9ce6be814314e1026e3852a3e99ff7b70955aac8e0db,153.222.66.0/24,0,0,0.0,0,117.04,SUCCESS,NORMAL,legit
1859049f-509f-444a-b548-a97a6d89aab6,2024-01-25 12:25:13,acct_00210,8473382684@okybl,NORMAL,20cd2b7e3e6af9a213b2cc9b457d668e05d28c3c2eecd685267272f4a76ee789,140.92.13.0/24,0,0,0.0,0,acct_01425,7708621768@okaxis,NORMAL,055f9d22321df590512929d1486c6380921ee0570f3651a5d31facbacf4390e3,30.106.80.0/24,0,0,0.0,1,179.85,SUCCESS,NORMAL,legit
ebf79765-dd2c-4601-8005-5d67cdec7f3c,2024-01-25 13:01:39,acct_02904,6325570249@okicici,NORMAL,5c65359ba305de4275c0559e31b09273f42fb03f20efd987245ab1be8008a4da,12.68.134.0/24,0,0,0.0,0,acct_01382,7966603030@okaxis,NORMAL,c9b39d559512470ce12cd0c881c7356d7ac478dc1730f9d3511c570d80ed7fc0,92.91.120.0/24,0,0,0.0,2,2782.8,SUCCESS,NORMAL,legit
a9328427-2e2a-4aaa-84ec-f83c46c51f76,2024-01-25 13:25:54,acct_01611,8088599440@oksbi,NORMAL,73c1bd4482071dd09ab8df2b4410e6f3e74e6ecd3fdeac1340c6e13dc14b56c5,108.237.202.0/24,0,0,0.0,1,acct_02143,9392640827@okaxis,NORMAL,6d9c5f65dbd204c13c670fa8c3a7e0c54fb3553c75724a5c542ec7cf1f9af8c3,144.173.143.0/24,0,0,0.0,1,30.13,SUCCESS,NORMAL,legit
9735c7bf-9a9d-4c43-9420-72a98f8724c1,2024-01-25 13:30:46,acct_01018,8702686308@oksbi,NORMAL,1496e051fe7164485bd5a34e5ae5941b32301cfa04e4c6b8b999023713d486be,38.134.57.0/24,0,0,0.0,0,acct_01837,6269700756@okicici,NORMAL,3f35d8a0447ed69838e22f2a33b707c8bb52595baa25fa6bc51b12b31bda6e1b,54.71.51.0/24,0,0,0.0,2,55.39,SUCCESS,NORMAL,legit
869a4d0e-f220-47ab-b89e-da5ede3350c2,2024-01-25 13:47:08,acct_00856,8120934748@okhdfc,NORMAL,c9897eb9233a433be74024ca3cd21cae90c5b9da1f65623d97521387cb19c89b,20.70.41.0/24,0,0,0.0,0,acct_02677,9322369551@okhdfc,MULE_COLLECTOR,0e5a36827de35e58af26aa3fb174797d269517e629ff90f1db199cae529b92e5,111.29.11.0/24,0,0,0.0,0,300.43,SUCCESS,FAN_IN,fraud
ed343b26-c91e-4fc6-8dd9-b57667a65ba3,2024-01-25 13:47:14,acct_02423,8246279586@okaxis,NORMAL,d31f7fcc1e264490ec3e7efe0e1588b34e43f7388f89c0ba7fcf262d9bb8a7a3,20.70.41.0/24,0,0,0.0,0,acct_02677,9322369551@okhdfc,MULE_COLLECTOR,0e5a36827de35e58af26aa3fb174797d269517e629ff90f1db199cae529b92e5,111.29.11.0/24,1,1,0.0,1,1376.65,SUCCESS,FAN_IN,fraud
f59afddd-4937-46b0-84ad-c1732287f8b0,2024-01-25 13:48:00,acct_00433,7414267186@oksbi,NORMAL,caee24b05a36d039f467ff5ed662e1e1ac60814cdcd1b0dbc14d68edca1399e8,20.70.41.0/24,0,0,0.0,1,acct_02677,9322369551@okhdfc,MULE_COLLECTOR,ff58b13a1d91b36c823d86ba60fb8a953b1a515e5e7bf250e872e7d1b58d4e15,51.240.182.0/24,1,2,0.0,2,1823.92,SUCCESS,FAN_IN,fraud
b93b5136-b24a-4504-8670-ae66d22b522e,2024-01-25 13:48:01,acct_00712,6877118282@okybl,NORMAL,a27fe93eea55cd01c82c12567a4e9718afbe9adb2453adee058b266b8b1f3dbf,20.70.41.0/24,0,0,0.0,1,acct_02677,9322369551@okhdfc,MULE_COLLECTOR,ff58b13a1d91b36c823d86ba60fb8a953b1a515e5e7bf250e872e7d1b58d4e15,111.29.11.0/24,1,3,0.0,3,136.8,SUCCESS,FAN_IN,fraud
849f64b0-9cf1-4d57-a307-b3027b3a9b77,2024-01-25 13:48:21,acct_00262,8934377138@oksbi,NORMAL,bac88ca67d45123cc2b25589f574ba396558f0b334b5baea7dd0bd4f307ca901,20.70.41.0/24,0,0,0.0,1,acct_02677,9322369551@okhdfc,MULE_COLLECTOR,0e5a36827de35e58af26aa3fb174797d269517e629ff90f1db199cae529b92e5,93.143.46.0/24,1,4,0.0,4,371.05,SUCCESS,FAN_IN,fraud
8a65e835-9073-4407-b13c-e75edd781573,2024-01-25 13:48:25,acct_00156,7370592316@okybl,NORMAL,312ca6147770f8ac12c0a8a6ae7cf50f6e268b7cfec5a5005d31dc7d3a43d11e,20.70.41.0/24,0,0,0.0,2,acct_02677,9322369551@okhdfc,MULE_COLLECTOR,f3fbcbf987be92a132c005f2f435b5fdede11bf62002cfda8c0f3043ecd4d8e5,111.29.11.0/24,1,5,0.0,5,189.05,SUCCESS,FAN_IN,fraud
